NaN,NaN,NaN
9.618,-35.299,0.821
9.642,-35.323,0.809
9.666,-35.338,0.821
9.69,-35.332,0.798
9.714,-35.343,0.809
9.738,-35.338,0.798
9.762,-35.309,0.798
9.785,-35.348,0.809
9.809,-35.368,0.809
9.833,-35.381,0.798
9.857,-35.361,0.798
9.881,-35.35,0.798
9.905,-35.317,0.809
9.929,-35.281,0.809
9.953,-35.325,0.809
9.977,-35.36,0.798
10.001,-35.362,0.798
10.096,-35.363,0.798
10.121,-35.43,0.833
10.146,-35.445,0.845
10.171,-35.442,0.798
10.196,-35.393,0.809
10.221,-35.432,0.809
10.246,-35.445,0.833
10.271,-35.447,0.833
10.296,-35.39,0.833
10.321,-35.421,0.798
10.346,-35.427,0.809
10.371,-35.422,0.809
10.396,-35.341,0.833
10.421,-35.333,0.809
10.446,-35.316,0.798
10.471,-35.312,0.809
10.496,-35.25,0.809
10.521,-35.26,0.809
10.546,-35.28,0.845
10.571,-35.279,0.798
10.596,-35.211,0.809
10.621,-35.234,0.821
10.646,-35.24,0.833
10.67,-35.23,0.833
10.695,-35.18,0.845
10.72,-35.217,0.809
10.745,-35.224,0.821
10.77,-35.218,0.821
10.795,-35.16,0.833
10.82,-35.188,0.833
10.845,-35.196,0.845
10.87,-35.195,0.821
10.895,-35.153,0.833
10.92,-35.18,0.833
10.945,-35.179,0.845
10.97,-35.16,0.856
10.995,-35.126,0.833
11.02,-35.18,0.821
11.116,-35.295,0.821
11.141,-35.389,0.845
11.166,-35.448,0.868
11.19,-35.4,0.845
11.215,-35.412,0.833
11.24,-35.436,0.868
11.265,-35.435,0.845
11.29,-35.368,0.845
11.315,-35.393,0.88
11.34,-35.385,0.856
11.365,-35.358,0.856
11.39,-35.314,0.88
11.415,-35.379,0.88
11.44,-35.424,0.88
11.465,-35.457,0.845
11.49,-35.434,0.868
11.515,-35.455,0.868
11.54,-35.483,0.891
11.565,-35.569,0.868
11.59,-35.597,0.868
11.615,-35.525,0.88
11.64,-35.538,0.88
11.665,-35.543,0.868
11.69,-35.515,0.927
11.715,-35.471,0.868
11.74,-35.515,0.891
11.765,-35.553,0.891
11.79,-35.622,0.927
11.814,-35.611,0.891
11.839,-35.52,0.891
11.864,-35.516,0.891
11.889,-35.524,0.868
11.914,-35.483,0.903
11.939,-35.436,0.938
11.964,-35.488,0.903
11.989,-35.516,0.903
12.014,-35.629,0.903
12.111,-35.921,0.915
12.136,-35.932,0.903
12.161,-35.939,0.915
12.186,-36.031,0.915
