20.864,-24.15,1.595
20.888,-23.561,1.619
20.913,-23.18,1.619
20.938,-22.593,1.666
20.963,-22.466,1.619
20.988,-22.709,1.619
21.013,-22.956,1.619
21.11,-22.653,1.654
21.135,-22.547,1.619
21.16,-22.029,1.63
21.185,-21.59,1.654
21.21,-21.279,1.607
21.235,-20.986,1.654
21.26,-21.1,1.654
21.285,-21.469,1.619
21.31,-21.827,1.654
21.335,-22.078,1.619
21.36,-22.402,1.63
21.385,-22.304,1.63
21.41,-21.836,1.677
21.434,-21.363,1.63
21.459,-21.035,1.63
21.484,-20.625,1.677
21.509,-20.663,1.619
21.534,-20.979,1.666
21.559,-21.318,1.642
21.584,-21.61,1.63
21.609,-21.871,1.63
21.634,-21.694,1.619
21.659,-21.257,1.619
21.684,-20.74,1.654
21.709,-20.497,1.654
21.734,-20.108,1.63
21.759,-20.09,1.63
21.784,-20.454,1.654
21.809,-20.674,1.654
21.834,-20.883,1.654
21.859,-21.065,1.607
21.884,-20.864,1.642
21.909,-20.393,1.654
21.934,-19.915,1.607
21.959,-19.699,1.642
21.984,-19.427,1.642
22.009,-19.772,1.642
22.107,-19.445,1.666
22.132,-19.416,1.642
22.157,-19.092,1.677
22.182,-18.562,1.677
22.207,-18.23,1.689
22.232,-17.865,1.677
22.257,-17.702,1.677
22.282,-17.78,1.63
22.307,-18.131,1.689
22.332,-18.383,1.689
22.357,-18.676,1.642
22.382,-18.565,1.642
22.407,-18.202,1.654
22.432,-17.854,1.689
22.457,-17.574,1.654
22.482,-17.302,1.654
22.507,-17.273,1.63
22.532,-17.492,1.654
22.557,-17.657,1.677
22.582,-18.08,1.654
22.607,-18.058,1.654
22.632,-17.76,1.654
22.656,-17.451,1.642
22.681,-17.229,1.642
22.706,-16.838,1.654
22.731,-16.742,1.701
22.756,-16.936,1.642
22.781,-17.015,1.654
22.806,-17.217,1.689
22.831,-17.37,1.642
22.856,-17.211,1.642
22.881,-16.898,1.654
22.906,-16.753,1.666
22.931,-16.328,1.642
22.956,-16.213,1.654
22.981,-16.357,1.689
23.006,-16.585,1.642
23.102,-16.6,1.654
23.127,-16.619,1.654
23.152,-16.3,1.666
23.176,-15.953,1.666
23.201,-15.752,1.689
23.226,-15.323,1.654
23.251,-15.249,1.677
23.276,-15.45,1.689
23.301,-15.556,1.666
23.326,-15.791,1.666
23.351,-15.902,1.642
23.376,-15.754,1.666
23.401,-15.397,1.666
23.426,-15.258,1.701
23.451,-15.025,1.666
23.476,-14.972,1.642
23.501,-15.145,1.666
23.526,-15.529,1.642
23.551,-15.864,1.654
23.576,-16.316,1.666
23.601,-16.528,1.701
23.626,-16.461,1.689
23.651,-16.306,1.654
23.676,-16.5,1.713
23.701,-16.587,1.689
23.726,-16.933,1.666
23.751,-17.491,1.654
23.776,-17.844,1.666
23.8,-18.184,1.666
23.825,-18.311,1.654
23.85,-18.139,1.689
23.875,-17.781,1.666
23.9,-17.65,1.666
23.925,-17.31,1.701
23.95,-17.294,1.654
23.975,-17.461,1.666
24,-17.718,1.642
24.097,-17.268,1.666
24.122,-16.811,1.654
24.147,-16.427,1.677
24.172,-16.14,1.666
24.197,-15.718,1.666
24.222,-15.677,1.666
24.247,-15.931,1.642
24.272,-16.099,1.666
24.297,-16.383,1.701
24.322,-16.646,1.642
24.346,-16.626,1.666
24.371,-16.35,1.654
24.396,-16.131,1.666
24.421,-15.858,1.666
24.446,-15.649,1.689
24.471,-15.725,1.654
24.496,-15.918,1.666
24.521,-16.188,1.701
24.546,-16.553,1.666
24.571,-16.568,1.724
24.596,-16.361,1.677
24.621,-16.068,1.666
24.646,-15.903,1.677
24.671,-15.659,1.677
24.696,-15.817,1.677
24.721,-16.284,1.701
24.746,-16.588,1.677
24.771,-16.95,1.677
24.796,-16.966,1.701
24.821,-16.743,1.701
24.846,-16.661,1.701
24.871,-16.281,1.701
24.896,-16.232,1.736
24.921,-16.493,1.689
24.946,-16.608,1.689
24.97,-16.802,1.713
24.995,-16.636,1.713
25.02,-16.302,1.748
25.119,-16.103,1.736
25.144,-16.048,1.701
25.169,-16.142,1.736
25.194,-15.847,1.713
25.219,-15.608,1.724
25.244,-15.044,1.736
25.269,-14.759,1.713
25.294,-14.798,1.748
25.319,-14.764,1.748
25.344,-14.784,1.713
25.369,-14.472,1.689
25.394,-14.211,1.713
25.419,-13.595,1.713
25.444,-13.186,1.736
25.469,-13.056,1.713
25.494,-12.919,1.724
25.519,-12.831,1.748
25.544,-12.492,1.713
25.568,-12.145,1.76
25.593,-11.475,1.713
25.618,-10.914,1.713
25.643,-10.507,1.748
25.668,-10.272,1.689
25.693,-9.971,1.701
25.717,-9.537,1.724
25.741,-9.023,1.713
25.765,-8.532,1.713
25.789,-7.831,1.689
25.813,-7.073,1.713
25.837,-6.436,1.748
25.861,-5.965,1.748
25.885,-5.624,1.748
25.909,-5.451,1.748
25.932,-5.393,1.748
25.956,-5.179,1.76
25.98,-4.826,1.701
26.004,-4.406,1.689
26.101,-3.324,1.713
26.125,-3.049,1.713
26.149,-2.958,1.713
26.173,-2.891,1.713
26.197,-2.649,1.713
26.221,-2.27,1.713
26.244,-1.853,1.713
26.268,-1.375,1.689
26.292,-0.673,1.736
26.316,-0.09,1.736
26.34,0.424,1.724
26.363,0.78,1.701
